id,marca,modelo,año,moderno,cilindrada,estilo,combustible,transmisión,estado,kilometraje,puertas,pago impuesto,negociable,recibe vehículo,fecha ingreso,veces visto,comentarios,tiene imagen,precio,precio_sugerido,precio_sugerido_generico,difrencia generica
50441834,Land,Rover DEFENDER,2006,Regular,"2,500 cc",Todo Terreno 4x4,Diesel,Manual,Excelente,100K-200K,5,SI,NO,NO,13 de Julio del 2020,1410,MUCHAS EXTRAS ADICIONALES SUSPENSION BLOQUEOS ALOGENOS AUDIO WINCH BUMPER Y MUCHAS MAS.,Si,16000000,0,12989653,-0.23174960870779227
47078278,Nissan,FRONTIER NP300 XE,2016,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,NO,SI,20 de Julio del 2020,1648,mante de agencia al dia llantas nuevas bfgoodrich ko dos nuevas led exc estado,Si,16000000,0,16113250,0.007028377267155912
98820667,Foton,VIEW CS2,2017,Moderno,"2,800 cc",Microbús/Minivan,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,20 de Julio del 2020,301,"Negociable , se recibe,  se escuchan negocios !! Nueva mejor dicho",Si,16000000,0,16000000,0.0
41163039,Mazda,CX5,2017,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,20K-50K,5,SI,SI,NO,30 de Julio del 2020,207,El carro esta en excelente estado con mantenimiento de agencia.,Si,16000000,0,14802000,-0.08093500878259695
96375511,Isuzu,DMAX LS,2015,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,31 de Julio del 2020,371,"Full extras, Canopy, toldo, racks, canasta, turbo timer, kit de levante, lona, tubo, barra led. etc",Si,16000000,0,16589705,0.03554644280895893
16443819,Isuzu,DMAX,2017,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,100K-200K,5,SI,SI,NO,03 de Agosto del 2020,435,SNORKEL. RADIO PANTALLA. CAMARA RETROCESO. LONA. LLANTAS NUEVAS. MUY CUIDADO.,Si,16000000,0,13728418,-0.16546567856543995
61947401,Isuzu,DMAX,2017,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,200K-500K,2,SI,SI,NO,04 de Agosto del 2020,242,Comprado de agencia como nuevo,Si,16000000,0,11571428,-0.38271611766499347
79568162,Hino,XZU710L-HKFQL3,2016,Moderno,"4,000 cc",Camión 1.0-3.5 ton.,Diesel,Manual,Excelente,50K-100K,2,SI,NO,NO,10 de Agosto del 2020,45,Perfecto estado.  Record de Agencia.,No,16000000,0,12675000,-0.26232741617357
26690353,Isuzu,DMAX LS,2016,Moderno,"2,500 cc",Todo Terreno 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,11 de Agosto del 2020,64,Muy cuidado. Unico dueño. Uso familiar.,Si,16000000,0,18537500,0.1368846931894808
52806648,Mitsubishi,L200,2017,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,12 de Agosto del 2020,42,Excelente estado mecánico y estético.,No,16000000,0,16484363,0.02938317968367962
14503773,Kia,RIO,2018,Moderno,"1,400 cc",Hatchback,Gasolina,Automática/Dual,Muy Bueno,20K-50K,4,SI,SI,NO,13 de Agosto del 2020,21,,No,16000000,0,7056835,-1.2673053854879701
32228041,Toyota,LAND CRUISER PRADO,2011,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,14 de Agosto del 2020,305,,Si,16000000,0,21298912,0.24878791930780314
1336047,BMW,I3 REX EDRIVE,2015,Moderno,500 cc,Hatchback,Eléctrico,Automática/Dual,Excelente,50K-100K,4,SI,SI,SI,12 de Mayo del 2020,2698,VERSION DE RANGO EXTENDIDO-SUPERCARGADOR-TOPE DE LINEA-TODAS LAS EXTRAS-PERFECTAS CONDICIONES-TOPE,Si,16001010,0,17130005,0.06590745303343461
6921561,Audi,Q5,2014,Moderno,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,20 de Junio del 2020,596,EXCELENTE ESTADO. POCO KILOMETRAJE. MANTENIMIENTO PREVENTIVO. PRECIO DÓLARES.,Si,16016100,0,16519365,0.03046515407825906
7323286,Renault,KOLEOS,2017,Moderno,"2,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,20K-50K,5,SI,SI,SI,04 de Agosto del 2020,373,"Poco km , Tope de Línea , doble tracciòn , techo panoramico, Bose",Si,16044330,0,13972165,-0.14830665111670238
92536494,Nissan,FRONTIER NP300,2016,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,100K-200K,4,SI,SI,NO,19 de Julio del 2020,2562,Excelente estado nunca ha sido usado para trabajo pesado,Si,16156000,0,12710666,-0.27105849528262327
56219542,Audi,A7,2014,Moderno,"3,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,01 de Julio del 2020,2173,Record de agencia. Pocos kms y muy bien cuidado. Se vende porque el dueño ya no vive en CR.,Si,16200000,0,18701702,0.1337686805190244
98841147,Toyota,HILUX,2014,Moderno,"3,000 cc",Pickup 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,21 de Julio del 2020,921,Excelente estado por fuera  dentro y motor !,Si,16200000,0,16504017,0.018420788102678276
34195888,Nissan,FRONTIER,2016,Moderno,"2,400 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,NO,NO,03 de Agosto del 2020,485,Llantas AT un perfil mas alto racks lona bateria nueva,Si,16092000,0,16113250,0.0013187904364420585
74233067,Mitsubishi,MONTERO SPORT,2017,Moderno,"2,400 cc",Todo Terreno 4x2,Diesel,Manual,Excelente,20K-50K,5,SI,SI,NO,10 de Julio del 2020,613,Llantas nuevas-- se recibe carro de valor NO mayor a los tres millones,Si,16100000,0,17824485,0.0967480967893322
57181527,Nissan,FRONTIER LE,2016,Moderno,"2,500 cc",Pickup 4x2,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,16 de Julio del 2020,208,Mantenimiento-Excelentes Estado-Llantas Nuevas-Capa en el Cajón-Racks,No,16100000,0,15621428,-0.030635611545884282
8802448,BMW,X6 35I,2009,Regular,"3,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,NO,NO,20 de Abril del 2020,3601,OFERTA DE LA SEMANA CONTADO SIN RECIBIR ..... PRECIO MAS TRASPASO   c,Si,16156000,0,7706230,-1.0964855707654715
1853100,Mitsubishi,MONTERO GLS,2017,Moderno,"2,800 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,26 de Mayo del 2020,2473,"EXCELENTE ESTADO, FINAC -REC  MAS GASTOS DE TRASPASO",Si,16156000,0,16292417,0.008373036364095027
1593499,Mazda,CX5,2017,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,15 de Junio del 2020,1107,"IMPORTANTE: Para poder ver este vehículo en nuestra agencia, sacar cita previa.",Si,16166900,0,13282318,-0.21717459256735158
24677793,Mercedes,Benz C250,2015,Moderno,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,02 de Setiembre del 2019,6109,Llantas y frenos nuevos,Si,16200000,0,13120651,-0.23469483335849722
96443796,Mercedes,Benz GLA180,2017,Moderno,"1,600 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,19 de Junio del 2020,1159,Lujo y aventura versión Urban muy económico mantenimiento agencia full extras impecable espectacular,Si,16200000,0,16624955,0.02556127219592474
34776974,Peugeot,3008,2019,Como Nuevo,"1,600 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,15 de Julio del 2020,627,Excelente estado como nuevo mantenimientos en agencia,Si,16200000,0,16962500,0.0449521002210759
83825379,Toyota,HILUX SRV,2012,Moderno,"3,000 cc",Pickup 4x4,Diesel,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,16 de Julio del 2020,621,Bullbar suspensión y toldo IronMan pedal commander RhinoRacks Canopy con Tarima Wanderlust y más,Si,16200000,0,16504017,0.018420788102678276
7776909,Toyota,FORTUNER,2012,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,06 de Agosto del 2020,234,"precio negociable, para inscribir sea primer dueñ en CR  se recibe y se financia",Si,16200000,0,21298912,0.2393977682991507
7700063,Mitsubishi,MONTERO SPORT,2017,Moderno,"2,400 cc",Todo Terreno 4x2,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,01 de Agosto del 2020,1406,"SIETE PASAJEROS, TODO EL MANTENIMIENTO VEINSA, IMPECABLE, GARANTIA POR ESCRITO",Si,16250000,0,13305448,-0.22130423567849802
6239779,Land,Rover RANGE ROVER EVOQUE SI4 DYNAMIC,2012,Moderno,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,SI,30 de Mayo del 2020,6607,Full extras impecable se recibe,Si,16290000,0,28543080,0.42928373532218667
7215853,Nissan,URVAN,2018,Moderno,"2,500 cc",Microbús/Minivan,Diesel,Manual,Excelente,<20K,3,SI,SI,SI,08 de Mayo del 2020,2585,"Recibo, Financio, Impecable, POCO KM",Si,16296000,0,13148000,-0.23942804989351993
4919710,Volkswagen,AMAROK,2016,Moderno,"2,000 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,SI,01 de Julio del 2020,976,"Excelentes condiciones, llantas como nuevas, estribos eléctricos, lona de cajón, mataburrs, led",Si,16212000,0,17819250,0.09019739888042426
6538332,Nissan,FRONTIER NP300,2016,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,SI,02 de Julio del 2020,1675,"Excelentes condiciones, suspensión especial, llantas BFgoodrich, lona de cajón.",Si,16212000,0,16113250,-0.006128496734054272
82018833,Kia,SPORTAGE,2019,Como Nuevo,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,<20K,5,SI,SI,NO,27 de Julio del 2020,469,Comprado en Diciembre pasado ESTA EN PERFECTAS CONDICIONES,Si,16212000,0,16212000,0.0
5666498,Jeep,WRANGLER,2013,Moderno,"3,600 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,3,SI,SI,SI,08 de Junio del 2020,2748,IMPECABLE !!  VENGA Y LO TERMINA DE NEGOCIAR !,Si,16239654,0,12938910,-0.2551021685752509
51981117,Hino,XZU640L-HKMLJ3,2019,Como Nuevo,"4,000 cc",Camión 4.0-4.5 ton.,Diesel,Manual,Excelente,<20K,2,SI,SI,NO,08 de Julio del 2020,495,Turbo Intercooler. Impecables condiciones excelente estado un solo dueño sin kilometraje.,Si,16250000,0,16250000,0.0
8219788,Nissan,XTRAIL,2018,Moderno,"2,500 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,23 de Julio del 2020,237,SUV,Si,16252500,0,11100102,-0.4641757346013577
2240863,Nissan,XTRAIL,2018,Moderno,"2,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,02 de Agosto del 2020,165,SUV,Si,16252500,0,13334527,-0.21882838438888758
2606313,Nissan,XTRAIL,2018,Moderno,"2,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,08 de Agosto del 2020,112,SUV,Si,16252500,0,13334527,-0.21882838438888758
1237365,Chevrolet,CAPTIVA,2018,Moderno,"2,200 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,<20K,4,SI,NO,NO,12 de Agosto del 2020,85,SUV,Si,16252500,0,16252500,0.0
4728354,Audi,Q3,2017,Moderno,"1,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,NO,NO,14 de Agosto del 2020,62,SUV,Si,16252500,0,15826250,-0.02693310165073849
9307686,Mitsubishi,MONTERO GLS,2015,Moderno,"3,200 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,21 de Junio del 2020,1097,"EXCELENTE ESTADO, MOTOR TRES PUNTO DOS. TOPE DE LÍNEA. MANTENIMIENTO PREVENTIVO.",Si,16285789,0,13166659,-0.2368960873065825
19816753,Ford,EDGE,2016,Moderno,"3,500 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,06 de Marzo del 2020,2631,Impecable - Récord de agencia - Automático - Versión Nacional,Si,16300000,0,13005806,-0.2532864168510587
24468277,Mitsubishi,MONTERO SPORT,2016,Moderno,"2,500 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,12 de Agosto del 2020,281,Cuatro por cuatro excelente estado muy ECONOMICO,Si,16450000,0,16292417,-0.009672168346783661
6564212,BMW,X6,2011,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,17 de Junio del 2020,1448,"AROS DE LUJO CENSORES ,  CÁMARA DE RETROCESO , CUERO  ,IMPECABLE ,RECIBO FINANCIO",Si,16490000,0,17838133,0.07557590247813491
1658787,Toyota,LAND CRUISER PRADO TX,2011,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,24 de Julio del 2020,4051,"AROS DE LUJO CUERO  CAMARA DE RETROSESO ,IMPECABLE ,RECIBO FINANCIO",Si,16499000,0,21298912,0.22535949254121526
23542847,Hino,300,2016,Moderno,"4,000 cc",Camión 4.0-4.5 ton.,Diesel,Manual,Excelente,20K-50K,2,SI,NO,NO,18 de Junio del 2020,764,VAGONETA,Si,16300000,0,16550000,0.015105740181268883
95768986,Mitsubishi,L200 SPORTERO GLS,2017,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,30 de Junio del 2020,888,VEHÍCULO EN EXCELENTES CONDICIONES UN SOLO DUEÑO,Si,16300000,0,16484363,0.011184114302748611
5909355,Isuzu,DMAX LS,2017,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,20K-50K,4,SI,SI,SI,28 de Julio del 2020,746,Termine de Estrenar Récord de Agencia Recibo Financio,Si,16300000,0,17385714,0.06244862879948445
75616164,BMW,X3,2016,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,20K-50K,5,SI,SI,NO,05 de Agosto del 2020,449,Lindo impecable como nuevo,Si,16300000,0,20049700,0.18702025466715214
19934782,Isuzu,DMAX,2017,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,20K-50K,4,SI,SI,NO,25 de Junio del 2020,618,Se vende por poco de uso. Se puede recibir automovil dos mil diecisiete para arriba.,Si,16350000,0,17385714,0.059572704347949125
53995650,Nissan,FRONTIER NP300,2016,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,26 de Marzo del 2019,12925,Mantenimiento de agencia un solo dueño,Si,16450000,0,16113250,-0.02089894962220533
4104535,Honda,CRV LX,2017,Moderno,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,SI,08 de Julio del 2020,1070,"VEHICULO UN SOLO DUEÑO,RECORD DE AGENCIA SE RECIBE-FINANCIA-GARANTIA POR ESCRITO",Si,16450000,0,16296067,-0.009446021546180437
6333519,Toyota,LAND CRUISER PRADO,2012,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,13 de Agosto del 2020,157,siete pasajeros completamente al día recibo y financio garantía por escrito www.chitocars.com,Si,16450000,0,21298912,0.22766007953833511
52282485,Volkswagen,AMAROK,2014,Moderno,"2,000 cc",Pickup 4x4,Diesel,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,04 de Agosto del 2020,337,HIGHLINE,Si,16460000,0,17819250,0.07627986587538757
5289612,Honda,PILOT,2014,Moderno,"3,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,29 de Noviembre del 2019,4879,EXCELENTE ESTADO - FINANCIAMIENTO DISPONIBLE - PRECIO NEGOCIABLE,Si,16463569,0,11595374,-0.4198394118206105
51438771,Jeep,WRANGLER RUBICON,2011,Moderno,"3,800 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,2,SI,SI,NO,19 de Junio del 2020,1753,"Perfecto estado.Un solo dueño.Comprado en agencia.Suspensión Fox Racing,2.0 con reservorio.Llantas M",Si,16475000,0,12938910,-0.2732911814055434
2388533,Suzuki,AERIO,2005,Regular,"1,600 cc",Hatchback,Gasolina,Manual,Excelente,200K-500K,5,SI,SI,SI,16 de Julio del 2020,642,"PRECIOSO, FULL EXTRAS, FULL MANTENIMIENTO, SPOILER, AROS,ELECTRICO, IMPECABLE PINTURA,PUEDO RECIBIR!",Si,2500000,0,2664285,0.0616619468262592
89713266,Chevrolet,AVEO LS,2007,Regular,"1,200 cc",Hatchback,Gasolina,Manual,Muy Bueno,100K-200K,5,SI,SI,NO,20 de Julio del 2020,360,RTV al día,Si,2500000,0,2382391,-0.04936595210441947
16156233,Toyota,ECHO,2003,Regular,"1,500 cc",Sedán,Gasolina,Automática/Dual,Muy Bueno,100K-200K,4,SI,SI,NO,20 de Julio del 2020,1454,Se da con RTV y Marchamo al día-automatico CAJA NUEVA. -PRECIO NEGOCIABLE-,Si,2500000,0,4105729,0.39109473616013135
66476282,Toyota,COROLLA LE,2001,Regular,"1,800 cc",Sedán,Gasolina,Manual,Muy Bueno,100K-200K,4,SI,SI,NO,20 de Julio del 2020,663,EXCELENTE VEHICULO  MUCHOS AÑOS DE TENERLO MUY BUEN ESTADO EN GENERAL Y  ECONOMICO,Si,2500000,0,4105729,0.39109473616013135
32953411,Isuzu,RODEO,1994,Viejo,"3,200 cc",Station Wagon,Híbrido,Manual,Excelente,100K-200K,4,SI,SI,SI,20 de Julio del 2020,506,EXCELENTE ESTADO- TIENE SISTEMA GAS LP- LLANTAS NUEVAS. SAN RAMON DE ALAJUELA,Si,2500000,0,2500000,0.0
54860176,Honda,CIVIC LX,1999,Viejo,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,21 de Julio del 2020,253,KILOMETRAJE REAL PERFECTO  UN DUEÑO OPORTUNIDAD ÚNICA,Si,2500000,0,2500000,0.0
45031476,Chevrolet,SPARK LS,2009,Regular,800 cc,Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,21 de Julio del 2020,349,Exc estado versión nacional,Si,2500000,0,2736000,0.08625730994152046
64205333,Toyota,COROLLA,1999,Viejo,"1,800 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,NO,NO,22 de Julio del 2020,268,,Si,2500000,0,2308064,-0.0831588725442622
85392274,Honda,CIVIC,1998,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Bueno,100K-200K,4,SI,SI,NO,23 de Julio del 2020,346,vehiculo completamente al dia.. Cambio preferiblemente por toyota Yaris automatico.,Si,2500000,0,2005000,-0.24688279301745636
44933719,Honda,CIVIC,2001,Regular,"1,700 cc",Sedán,Gasolina,Automática/Dual,Muy Bueno,50K-100K,4,SI,SI,NO,23 de Julio del 2020,414,Aros de lujo honda  llantas nuevas .,Si,2500000,0,5082500,0.5081160846040335
6163938,Chevrolet,0PTRA,2006,Regular,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,24 de Julio del 2020,416,Este auto es un suzuki forenza.vercion americana es igual a un chevrolet optra vercion nacional,Si,2500000,0,2736000,0.08625730994152046
87651942,Nissan,SENTRA,2002,Regular,"1,800 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,24 de Julio del 2020,249,RTV JUNIO DEL OTRO AÑO. FULL AIRE. MUCHAS MEJORAS MECANICAS. VARIAS EXTRAS. SE VENDE POR POCO USO.,Si,2500000,0,3376587,0.25960740830904105
7152367,BMW,I3 REX,2015,Moderno,500 cc,Hatchback,Eléctrico,Automática/Dual,Excelente,20K-50K,4,SI,SI,SI,06 de Marzo del 2020,3692,"SE FINANCIO, SE RECIBE, impecable de pintura y tapiceria, full extras, U.S.A PARA INSCRIBIR",Si,16500000,0,15522500,-0.06297310355934933
41522170,Ford,RANGER,2014,Moderno,"3,200 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,SI,29 de Junio del 2020,535,Muchas extras se recibe cuatro x cuatro de menor valor.,No,16500000,0,18736666,0.11937374557458622
87331541,Mercedes,Benz C180,2015,Moderno,"1,800 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,19 de Febrero del 2020,4352,Excelente estado - Impecable!!,Si,16500000,0,13120651,-0.2575595524947657
38986299,Audi,A4,2017,Moderno,"1,400 cc",Sedán,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,SI,06 de Marzo del 2020,3838,Recibo. Linea nueva. Muy economico y potente. garantia hasta año y medio,Si,16500000,0,18701702,0.11772735978789524
54384743,Land,Rover DISCOVERY 4,2012,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,02 de Junio del 2020,1580,recibo carro menor precio mas vuelto,Si,16500000,0,18590910,0.1124694810528371
92310097,Mitsubishi,MONTERO SPORT,2016,Moderno,"2,500 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,50K-100K,5,SI,SI,SI,03 de Junio del 2020,1765,Preciosa! Rtv se cambia por pickup doble cabina,Si,16500000,0,16292417,-0.012741080712579355
36551651,Chevrolet,CAPTIVA LTZ,2017,Moderno,"2,200 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,20K-50K,5,SI,SI,NO,11 de Junio del 2020,594,Estado impecable. Un solo dueño. Control Agencia. Versión Full total,Si,16500000,0,18873850,0.1257745505024147
76417511,Toyota,HILUX,2018,Moderno,"2,400 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,22 de Junio del 2020,2640,,Si,16500000,0,19196277,0.14045832949795423
83858790,Mitsubishi,L200,2016,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,50K-100K,5,SI,SI,NO,22 de Junio del 2020,1103,Se da con traspaso incluido se puede recibir hilux o prado,Si,16500000,0,16484363,-0.0009485959512053939
57563261,Mitsubishi,MONTERO SPORT,2017,Moderno,"2,477 cc",Todo Terreno 4x2,Diesel,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,27 de Junio del 2020,715,Solo venta,Si,16500000,0,14538103,-0.1349486243150155
16641157,Nissan,QASHQAI,2017,Moderno,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,20K-50K,5,SI,SI,NO,29 de Junio del 2020,438,Un solo dueño record de agencia,Si,16500000,0,15367921,-0.0736650715474136
28442921,Toyota,RAV4,2019,Como Nuevo,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,<20K,5,SI,SI,NO,30 de Junio del 2020,937,Exelente estado con cubre batea dos llaves cámara de reversa etc.,Si,16500000,0,16017000,-0.030155459823937067
80745967,Mitsubishi,MONTERO GLS,2016,Moderno,"2,800 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,08 de Julio del 2020,573,OPORTUNIDAD ¡¡SUPER OFERTA¡¡ CUATRO POR CUATRO EN EXCELENTE ESTADO CON TODO AL DÍA SIN INTERMEDIARIO,Si,16500000,0,13166659,-0.25316528665320487
33396115,Toyota,HILUX,2016,Moderno,"2,500 cc",Pickup 4x4,Diesel,Manual,Excelente,20K-50K,2,SI,NO,NO,09 de Julio del 2020,1072,Excelente estado,Si,16500000,0,21970000,0.2489758761948111
13908578,BMW,X5,2013,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,13 de Julio del 2020,300,Excelente estado,No,16500000,0,17838133,0.07501530569370685
41468788,Volkswagen,JETTA,2019,Como Nuevo,"1,400 cc",Sedán,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,18 de Julio del 2020,1518,Como nuevo. TURBO TSI versión HIGHLINE,Si,16500000,0,16500000,0.0
89712725,Nissan,FRONTIER ULTRALIMITED,2017,Moderno,"2,500 cc",Pickup 4x2,Diesel,Manual,Excelente,50K-100K,4,SI,SI,NO,30 de Julio del 2020,1104,ULTRALIMITED - Full extras - Rollbar - Racks Thule - Portahalogenos - Pantalla Android TV -,Si,16500000,0,15621428,-0.056241465248887616
29243970,Honda,HRV,2019,Como Nuevo,"1,800 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,<20K,5,SI,NO,NO,08 de Agosto del 2020,763,Perfecto estado. Mantenimiento de Agencia FACO.,Si,16500000,0,16500000,0.0
4166007,Hino,300,2017,Moderno,"4,000 cc",Camión 4.0-4.5 ton.,Diesel,Manual,Excelente,50K-100K,2,SI,SI,SI,14 de Julio del 2020,569,"Negociemos recibo, financio y garantía visítenos en Facebook e Instagram Autos Hermanos Rojas",Si,16500000,0,16500000,0.0
32948712,Toyota,LAND CRUISER PRADO,2010,Regular,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,NO,NO,20 de Julio del 2020,538,,Si,16500000,0,12557272,-0.31397966055047627
9842284,Toyota,HILUX SRV,2015,Moderno,"3,000 cc",Pickup 4x4,Diesel,Manual,Excelente,200K-500K,4,SI,SI,SI,21 de Julio del 2020,1082,Version SRV full extras vendida por Purdy garantia por escrito Recibimos y financiamos,Si,16500000,0,15490000,-0.06520335700451904
71187544,Chevrolet,CAMARO,2017,Moderno,"2,000 cc",Hatchback,Gasolina,Automática/Dual,Excelente,20K-50K,2,SI,NO,NO,21 de Julio del 2020,1268,"Precio en efectivo, antes de entregar a la agencia. Tratamiento ceramico. Excelente estado.",Si,16500000,0,6590172,-1.503728279019121
32855932,Toyota,LAND CRUISER PRADO,2010,Regular,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,23 de Julio del 2020,553,Impecable,Si,16500000,0,12557272,-0.31397966055047627
2012110,Toyota,RAV4,2018,Moderno,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,SI,30 de Julio del 2020,360,EN GRECIA - IMPECABLE - MUCHAS EXTRAS - RECIBIMOS - GARANTIA POR ESCRITO - VEALA Y COMPRUEBE.,Si,16500000,0,12347086,-0.3363477017978169
3764120,Toyota,FORTUNER SRV,2013,Moderno,"3,000 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,31 de Julio del 2020,447,Siete pasajeros doble aire acondicionado aire climatizado luces leds Recibimos y financiamos,Si,16500000,0,21298912,0.225312541786172
95176716,Isuzu,DMAX,2016,Moderno,"2,500 cc",Pickup 4x4,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,02 de Agosto del 2020,304,Se recibe vehículo de menor valor,Si,16500000,0,16500000,0.0
